4.228.213.1,known attacker,"abuseipdb.com (+blocklist.de,dataplane.org,github.com/scriptzteam/badIPS)"
4.246.163.36,known attacker,"abuseipdb.com (+blocklist.de,dataplane.org,rutgers.edu)"
4.249.160.124,known attacker,"abuseipdb.com (+github.com/scriptzteam/badIPS,ip.blackhole.monster)"
5.2.65.174,known attacker,"abuseipdb.com (+blocklist.de,github.com/scriptzteam/badIPS,ip.blackhole.monster)"
5.11.176.108,known attacker,"abuseipdb.com (+blocklist.de,dataplane.org)"
5.17.16.188,known attacker,"abuseipdb.com (+blocklist.de,dataplane.org)"
5.21.5.139,known attacker,"abuseipdb.com (+blocklist.de,dataplane.org)"
5.23.97.124,known attacker,"abuseipdb.com (+dataplane.org,github.com/scriptzteam/badIPS)"
5.26.247.170,known attacker,"abuseipdb.com (+blocklist.de,dataplane.org)"
5.29.135.63,known attacker,"abuseipdb.com (+blocklist.de,dataplane.org,github.com/scriptzteam/badIPS)"
5.30.235.96,known attacker,"abuseipdb.com (+blocklist.de,dataplane.org,rutgers.edu)"
5.32.22.218,known attacker,"abuseipdb.com (+blocklist.de,dataplane.org,github.com/scriptzteam/badIPS)"
5.32.61.6,known attacker,"abuseipdb.com (+blocklist.de,dataplane.org)"
5.32.107.126,known attacker,"abuseipdb.com (+blocklist.de,dataplane.org)"
5.34.200.58,known attacker,"abuseipdb.com (+blocklist.de,dataplane.org,greensnow.co,ip.blackhole.monster,rutgers.edu)"
5.34.200.180,known attacker,"abuseipdb.com (+blocklist.de,dataplane.org)"
5.34.201.105,known attacker,"abuseipdb.com (+blocklist.de,dataplane.org,github.com/scriptzteam/badIPS,greensnow.co,ip.blackhole.monster,rutgers.edu)"
5.34.202.172,known attacker,"abuseipdb.com (+blocklist.de,dataplane.org,github.com/scriptzteam/badIPS,greensnow.co,ip.blackhole.monster)"
5.35.5.64,known attacker,"abuseipdb.com (+blocklist.de,dataplane.org)"
5.35.8.208,known attacker,"abuseipdb.com (+blocklist.de,dataplane.org,greensnow.co)"
5.35.100.15,known attacker,"abuseipdb.com (+blocklist.de,dataplane.org)"
5.35.222.130,known attacker,"abuseipdb.com (+dataplane.org,github.com/scriptzteam/badIPS)"
5.39.216.167,known attacker,"abuseipdb.com (+dataplane.org,github.com/scriptzteam/badIPS)"
5.42.73.97,known attacker,"abuseipdb.com (+blocklist.de,dataplane.org,rutgers.edu)"
5.42.73.122,known attacker,"abuseipdb.com (+blocklist.de,dataplane.org)"
5.42.75.1,known attacker,"abuseipdb.com (+blocklist.de,dataplane.org,github.com/scriptzteam/badIPS,greensnow.co,ip.blackhole.monster)"
5.42.77.7,known attacker,"abuseipdb.com (+blocklist.de,dataplane.org,greensnow.co,rutgers.edu)"
5.42.77.244,known attacker,"abuseipdb.com (+blocklist.de,dataplane.org,github.com/scriptzteam/badIPS,greensnow.co)"
5.42.78.5,known attacker,"abuseipdb.com (+blocklist.de,dataplane.org,github.com/scriptzteam/badIPS,greensnow.co,rutgers.edu)"
5.42.78.97,known attacker,"abuseipdb.com (+blocklist.de,dataplane.org,github.com/scriptzteam/badIPS,greensnow.co,rutgers.edu)"
5.42.78.98,known attacker,"abuseipdb.com (+blocklist.de,dataplane.org,github.com/scriptzteam/badIPS,greensnow.co)"
5.42.80.198,known attacker,"abuseipdb.com (+blocklist.de,dataplane.org,greensnow.co)"
5.42.80.221,known attacker,"abuseipdb.com (+blocklist.de,dataplane.org,rutgers.edu)"
5.42.81.207,known attacker,"abuseipdb.com (+blocklist.de,dataplane.org,github.com/scriptzteam/badIPS,greensnow.co,ip.blackhole.monster)"
5.42.82.235,known attacker,"abuseipdb.com (+blocklist.de,dataplane.org,greensnow.co)"
5.42.85.200,known attacker,"abuseipdb.com (+dataplane.org,github.com/scriptzteam/badIPS)"
5.42.85.242,known attacker,"abuseipdb.com (+blocklist.de,dataplane.org,github.com/scriptzteam/badIPS,greensnow.co,ip.blackhole.monster,rutgers.edu)"
5.42.85.249,known attacker,"abuseipdb.com (+blocklist.de,dataplane.org,greensnow.co,ip.blackhole.monster)"
5.42.86.47,known attacker,"abuseipdb.com (+blocklist.de,dataplane.org,github.com/scriptzteam/badIPS,greensnow.co,rutgers.edu)"
5.42.213.58,known attacker,"abuseipdb.com (+blocklist.de,dataplane.org,greensnow.co)"
5.45.98.162,tor exit node (suspicious),"torproject.org (+abuseipdb.com,sblam.com)"
5.45.102.93,tor exit node (suspicious),"torproject.org (+abuseipdb.com,greensnow.co,sblam.com)"
5.45.104.176,tor exit node (suspicious),"torproject.org (+abuseipdb.com,botscout.com,greensnow.co,sblam.com)"
5.48.120.230,known attacker,"abuseipdb.com (+blocklist.de,dataplane.org,github.com/scriptzteam/badIPS)"
5.51.84.107,known attacker,"abuseipdb.com (+dataplane.org,github.com/scriptzteam/badIPS)"
5.56.132.81,known attacker,"abuseipdb.com (+blocklist.de,dataplane.org,github.com/scriptzteam/badIPS,greensnow.co)"
5.56.132.96,known attacker,"abuseipdb.com (+blocklist.de,dataplane.org,greensnow.co)"
5.58.5.87,known attacker,"abuseipdb.com (+blocklist.de,dataplane.org)"
5.58.8.4,known attacker,"abuseipdb.com (+blocklist.de,dataplane.org,github.com/scriptzteam/badIPS,ip.blackhole.monster,rutgers.edu)"
5.61.26.91,known attacker,"abuseipdb.com (+blocklist.de,dataplane.org,github.com/scriptzteam/badIPS)"
5.63.10.75,known attacker,"abuseipdb.com (+blocklist.de,dataplane.org)"
5.63.64.182,known attacker,"abuseipdb.com (+dataplane.org,github.com/scriptzteam/badIPS)"
